City_ID,City,Country,Date,Latitude,Longitude,Cloudiness,Humidity,Max Temp,Wind Speed
355,Lata,PT,1579306877,40.16,-8.33,40,82,55.99,12.75
356,OEstersund,SE,1579306877,63.18,14.64,100,86,37.4,10.29
357,Capitan Bado,PY,1579306877,-23.27,-55.53,100,91,76.39,6.82
358,City of San Pedro,PH,1579306624,14.35,121.02,40,83,80.01,4.7
359,Dangriga,BZ,1579306877,16.97,-88.23,75,94,78.8,9.17
360,Daphne,US,1579306769,30.6,-87.9,1,48,68.0,5.82
361,Mopipi,BW,1579306878,-21.18,24.88,99,85,68.13,12.86
362,North Bend,US,1579306759,43.41,-124.22,90,93,45.0,9.17
363,Srednekolymsk,RU,1579306878,67.45,153.68,96,96,-18.13,3.83
364,Khuzhir,RU,1579306878,53.19,107.34,77,83,17.53,4.43
365,Port Macquarie,AU,1579306878,-31.43,152.92,90,88,75.0,6.93
366,Jiuquan,CN,1579306878,39.74,98.52,91,87,9.88,3.31
367,Elko,US,1579306878,41.0,-115.5,20,54,30.99,5.88
368,Deputatsky,RU,1579306878,69.3,139.9,25,98,-28.34,1.66
369,Yellapur,IN,1579306879,14.97,74.72,16,75,62.02,2.48
370,Flinders,AU,1579306774,-34.58,150.86,100,21,71.01,5.99
371,Klaksvik,FO,1579306879,62.23,-6.59,100,80,41.0,25.28
372,Arman,RU,1579306879,59.7,150.17,100,80,0.88,7.7
373,Antalaha,MG,1579306879,-14.9,50.28,100,75,82.71,2.89
374,Trairi,BR,1579306879,-3.28,-39.27,100,89,75.85,1.36
375,Meulaboh,ID,1579306879,4.14,96.13,86,77,82.09,9.28
376,Ahar,IR,1579306879,38.48,47.07,100,96,25.79,4.09
377,Atambua,ID,1579306725,-9.11,124.89,91,78,81.07,1.81
378,Guerrero Negro,MX,1579306880,27.98,-114.06,82,63,60.6,12.95
379,Penha,BR,1579306610,-26.77,-48.65,75,64,75.2,9.17
380,Luau,AO,1579306880,-10.71,22.22,100,84,69.31,6.17
381,Jasper,US,1579306880,37.2,-94.35,90,93,41.0,8.05
382,Samandag,TR,1579306880,36.08,35.98,40,81,44.6,6.93
383,Darab,IR,1579306880,28.75,54.54,77,49,47.41,1.54
384,Jalu,LY,1579306880,29.03,21.55,94,61,57.69,11.32
385,Prince Albert,CA,1579306880,53.2,-105.77,90,83,-4.0,2.24
386,Jumla,NP,1579306881,29.27,82.18,95,89,19.85,6.31
387,Rawson,AR,1579306881,-43.3,-65.1,77,43,74.84,19.55
388,Quryq,KZ,1579306881,43.2,51.65,100,93,40.69,19.37
389,Autazes,BR,1579306881,-3.58,-59.13,94,84,78.12,1.81
390,Ambilobe,MG,1579306881,-13.2,49.05,100,91,76.03,2.28
391,Sakakah,SA,1579306881,29.97,40.21,0,55,46.4,5.86
392,Datong,CN,1579306752,40.09,113.29,48,89,9.75,6.76
393,Kumul,CN,1579306881,42.8,93.45,4,44,8.65,1.63
394,Moyale,KE,1579306881,3.52,39.06,35,33,71.17,4.99
395,Tukrah,LY,1579306882,32.53,20.58,59,65,55.29,12.62
396,Harper,LR,1579306882,4.38,-7.72,17,90,77.9,3.24
397,Chapais,CA,1579306882,49.78,-74.85,1,74,-22.0,3.36
398,Lovington,US,1579306882,32.94,-103.35,5,54,59.0,16.11
399,Hokitika,NZ,1579306612,-42.72,170.97,0,77,60.57,11.07
400,Orje,NO,1579306883,59.48,11.66,100,93,42.8,3.36
401,Chara,RU,1579306883,56.91,118.26,99,75,-7.82,0.63
402,Arlit,NE,1579306883,18.74,7.39,17,29,63.1,14.58
403,North Platte,US,1579306884,41.12,-100.77,90,91,32.0,5.82
404,Bengkulu,ID,1579306884,-3.8,102.27,93,93,73.8,3.38
405,Whitehorse,CA,1579306884,60.72,-135.05,20,66,-27.0,3.36
406,Guatire,VE,1579306884,10.48,-66.54,90,98,77.0,13.87
407,Ocampo,MX,1579306884,21.65,-101.5,65,47,63.18,2.04
408,Laas,IT,1579306884,46.62,10.7,90,79,34.0,3.36
409,Kiama,AU,1579306884,-34.68,150.87,100,82,71.01,17.22
410,Mahon,ES,1579306884,39.89,4.27,35,76,48.2,8.05
411,Rio Grande,BR,1579306695,-32.03,-52.1,0,65,66.99,3.0
412,Gulu,UG,1579306804,2.77,32.3,75,37,77.31,2.84
413,Dongsheng,CN,1579306885,39.82,109.98,91,85,14.0,13.62
414,Ancud,CL,1579306885,-41.87,-73.82,0,68,68.0,9.17
415,Ribeira Grande,PT,1579306685,38.52,-28.7,88,89,57.94,7.47
416,Gabu,GW,1579306885,12.28,-14.22,32,8,73.69,6.22
417,Makakilo City,US,1579306592,21.35,-158.09,90,73,78.8,23.04
418,Hong Kong,HK,1579306885,22.29,114.16,20,59,62.01,4.7
419,Angoche,MZ,1579306751,-16.23,39.91,100,94,76.68,3.83
420,Sambava,MG,1579306887,-14.27,50.17,100,96,73.35,2.64
421,Yanji,CN,1579306887,42.91,129.51,87,83,8.02,1.3
422,Zaragoza,ES,1579306761,41.66,-0.88,47,86,41.0,3.36
423,Oudtshoorn,ZA,1579306887,-33.59,22.2,99,93,62.6,12.75
424,Worland,US,1579306887,44.02,-107.96,75,68,33.8,16.11
425,Sistranda,NO,1579306887,63.73,8.83,93,80,41.0,12.75
426,Kaeo,NZ,1579306887,-35.1,173.78,0,44,78.01,1.01
427,Verkhnevilyuysk,RU,1579306888,63.45,120.32,97,96,2.05,4.85
428,Palmer,US,1579306888,42.16,-72.33,20,36,19.4,6.93
429,Tuatapere,NZ,1579306888,-46.13,167.68,85,33,74.17,3.67
430,Paciran,ID,1579306888,-6.88,112.38,69,86,78.33,5.01
431,Hastinapur,IN,1579306888,29.17,78.02,30,93,50.52,1.63
432,Jiayuguan,CN,1579306888,39.82,98.3,82,82,17.98,15.21
433,Nanzhang,CN,1579306865,31.78,111.84,0,78,35.96,0.89
434,Biak,ID,1579306888,-0.91,122.88,43,75,81.95,4.07
435,Muriwai Beach,NZ,1579306889,-36.82,174.45,0,60,73.99,8.05
436,Pringsewu,ID,1579306891,-5.36,104.97,100,95,73.0,1.72
437,Kapchorwa,UG,1579306891,1.4,34.45,69,48,69.87,4.34
438,Nabire,ID,1579306891,-3.37,135.48,93,88,80.8,0.76
439,Tessalit,ML,1579306891,20.2,1.01,30,26,60.03,11.36
440,Balaka,MW,1579306891,-14.98,34.96,100,95,71.53,2.06
441,La Ronge,CA,1579306891,55.1,-105.28,90,76,-4.0,3.36
442,Port Hardy,CA,1579306892,50.7,-127.42,90,80,33.8,28.86
443,Mansfield,GB,1579306892,53.13,-1.2,20,86,39.99,14.99
444,Middelburg,ZA,1579306892,-25.78,29.46,0,70,59.18,1.86
445,Gorontalo,ID,1579306892,0.54,123.06,13,80,80.02,3.53
446,Les Cayes,HT,1579306892,18.2,-73.75,0,65,80.58,8.5
447,Arrondissement de Saint-Denis,FR,1579306892,48.92,2.33,20,75,41.0,3.36
448,Rosarito,MX,1579306893,32.33,-117.03,40,63,61.0,6.93
449,Diamantino,BR,1579306895,-14.41,-56.45,47,79,78.87,3.04
450,Acapulco de Juarez,MX,1579306669,16.86,-99.89,75,74,84.2,4.7
451,Pemberton,CA,1579306742,50.32,-122.8,20,84,10.99,0.98
452,Mecca,SA,1579306613,21.43,39.83,85,89,69.28,6.31
453,Zyryanka,RU,1579306780,65.75,150.85,100,98,-13.36,3.15
454,Grand-Lahou,CI,1579306895,5.14,-5.02,4,85,81.54,13.0
455,Lavrentiya,RU,1579306895,65.58,-171.0,92,93,1.45,4.32
456,Sept-Iles,CA,1579306731,50.2,-66.38,5,44,-4.0,8.05
457,Abu Zabad,SD,1579306897,12.35,29.25,17,26,62.91,17.09
458,Zambrow,PL,1579306897,52.99,22.24,58,93,33.01,12.28
459,Mbandaka,CD,1579306897,0.05,18.26,100,77,77.05,3.2
460,Bellevue,US,1579306801,47.61,-122.2,90,92,42.01,6.93
461,Shache,CN,1579306898,38.42,77.24,0,80,17.6,1.97
462,Cookeville,US,1579306898,36.16,-85.5,90,39,48.2,4.7
463,Keokuk,US,1579306637,40.4,-91.38,90,92,30.99,14.99
464,Tautira,PF,1579306899,-17.73,-149.15,75,58,87.8,20.8
465,Mandi Bahauddin,PK,1579306899,32.58,73.48,75,73,50.36,3.98
466,Noyabrsk,RU,1579306899,63.2,75.45,32,97,-6.02,16.6
467,Ponta Delgada,PT,1579306684,37.73,-25.67,75,93,62.6,6.93
468,Okhotsk,RU,1579306899,59.38,143.3,1,71,-19.3,8.57
469,Sinnai,IT,1579306899,39.3,9.2,40,87,53.6,3.36
470,Berlevag,NO,1579306899,70.86,29.09,13,79,21.2,23.04
471,Tari,NG,1579306899,12.41,4.49,0,20,68.22,12.95
472,Tyukhtet,RU,1579306900,56.54,89.3,100,91,22.84,19.91
473,Bonthe,SL,1579306900,7.53,-12.51,0,84,78.71,6.69
474,Seddon,AU,1579306900,-37.81,144.89,0,60,75.99,3.36
475,Coahuayana Viejo,MX,1579306901,18.73,-103.68,40,48,84.2,11.41
476,Porto-Novo,BJ,1579306901,6.5,2.6,20,94,82.4,8.05
477,Port Keats,AU,1579306901,-14.25,129.55,64,65,89.01,7.76
478,Bayir,TR,1579306901,37.27,28.22,0,86,37.4,4.7
479,Fortuna,US,1579306901,40.6,-124.16,75,53,51.8,6.93
480,Shimoda,JP,1579306902,34.67,138.95,75,86,44.6,31.09
481,Omboue,GA,1579306902,-1.57,9.26,100,94,73.87,1.95
482,Finschhafen,PG,1579306902,-6.6,147.87,97,73,84.11,3.51
483,Hoopstad,ZA,1579306902,-27.83,25.91,100,36,78.4,17.56
484,Cocobeach,GA,1579306902,1.0,9.58,20,94,77.0,4.7
485,Sibolga,ID,1579306902,1.74,98.78,59,96,70.38,4.09
486,Ingham,US,1579306902,42.6,-84.38,75,68,26.01,10.29
487,Hambantota,LK,1579306902,6.12,81.12,100,85,78.51,16.73
488,Victoria Falls,ZW,1579306903,-17.92,25.84,100,94,68.41,5.73
489,Yagodnoye,RU,1579306903,62.55,149.67,100,98,-16.83,1.36
490,Departamento de Maldonado,UY,1579306800,-34.67,-54.92,0,67,60.8,4.7
491,Beauceville,CA,1579306904,46.22,-70.78,57,81,-0.99,5.01
492,Inyonga,TZ,1579306904,-6.72,32.07,100,96,65.46,2.3
493,Corpus Christi,US,1579306735,27.8,-97.4,75,94,73.4,13.87
494,Muhos,FI,1579306904,64.75,26.17,90,98,32.0,8.05
495,Madingou,CG,1579306905,-4.15,13.55,100,97,73.6,3.89
496,Minudasht,IR,1579306905,37.23,55.37,38,80,39.2,4.7
497,Carutapera,BR,1579306683,-1.2,-46.02,92,81,82.0,15.66
498,Fenoarivo,MG,1579306905,-18.93,47.44,75,94,68.0,2.24
499,Oranzherei,RU,1579306805,45.85,47.57,75,97,32.0,4.47
500,Knysna,ZA,1579306744,-34.04,23.05,100,93,62.6,12.75
501,Baker City,US,1579306905,44.77,-117.83,90,68,32.0,3.91
502,Kuroiso,JP,1579306905,36.97,140.05,75,100,41.0,13.87
503,Bronnoysund,NO,1579306906,65.46,12.2,100,70,42.8,10.29
504,Kamenka,RU,1579306906,51.32,42.77,100,97,34.0,8.99
505,Uvalde,US,1579306906,29.37,-99.77,90,100,64.0,5.82
506,Avera,US,1579306906,33.19,-82.53,1,36,50.0,5.82
507,Turtas,RU,1579306906,58.94,69.13,18,94,-0.89,7.2
508,Mamlyutka,KZ,1579306906,54.94,68.54,0,93,-3.84,2.24
509,Swakopmund,NA,1579306906,-22.68,14.53,93,93,66.99,2.24
510,Road Town,VG,1579306608,18.42,-64.62,20,73,77.0,6.93
511,Bam,IR,1579306907,29.11,58.36,3,56,43.77,4.72
512,Goure,NE,1579306907,13.98,10.27,1,37,62.01,8.01
513,Wanaka,NZ,1579306907,-44.7,169.15,84,33,78.01,4.0
514,Luga,RU,1579306907,58.74,29.85,72,91,32.29,7.14
515,Watrous,CA,1579306907,51.67,-105.47,100,92,-4.54,13.44
516,Linjiang,CN,1579306907,41.81,126.91,85,88,5.36,2.64
517,Kloulklubed,PW,1579306907,7.04,134.26,75,74,82.4,8.05
518,Dzilam Gonzalez,MX,1579306907,21.28,-88.93,0,73,76.05,25.21
519,Viedma,AR,1579306649,-40.81,-63.0,0,13,81.27,9.91
520,Omsukchan,RU,1579306908,62.53,155.8,100,98,-21.12,3.65
521,Pauini,BR,1579306908,-7.71,-66.98,71,96,76.15,3.74
522,Nikolayevka,RU,1579306908,53.13,47.2,89,95,24.94,4.74
523,Kilindoni,TZ,1579306908,-7.91,39.67,96,80,82.62,19.55
524,Bulayevo,KZ,1579306909,54.91,70.44,0,98,-4.23,2.82
525,Kutum,SD,1579306664,14.2,24.67,28,34,52.34,4.23
526,Nuevo Progreso,MX,1579306909,23.17,-97.95,64,79,75.0,4.23
527,Howard Springs,AU,1579306910,-12.5,131.05,40,66,90.0,11.41
528,Sabha,LY,1579306910,27.04,14.43,0,68,49.05,8.32
529,Hervey Bay,AU,1579306910,-25.3,152.85,40,66,88.0,6.93
530,Salalah,OM,1579306910,17.02,54.09,0,40,68.0,9.17
531,Qeshm,IR,1579306910,26.96,56.27,20,71,57.2,6.93
532,Ahipara,NZ,1579306910,-35.17,173.17,0,70,66.09,15.23
533,Wuzhou,CN,1579306910,23.48,111.32,100,68,48.78,3.62
534,Grand-Santi,GF,1579306910,4.25,-54.38,100,98,74.03,3.18
535,Tiarei,PF,1579306911,-17.53,-149.33,75,58,87.8,20.8
536,Tubuala,PA,1579306912,9.52,-79.03,40,78,82.0,6.93
537,Iqaluit,CA,1579306912,63.75,-68.51,75,69,-11.0,8.05
538,Tulun,RU,1579306741,54.56,100.58,100,84,9.64,5.57
539,Zhangjiakou,CN,1579306912,40.81,114.88,67,89,7.57,1.12
540,Safi,MA,1579306912,32.3,-9.24,0,54,52.23,8.9
541,Aasiaat,GL,1579306913,68.71,-52.87,94,94,-2.09,2.73
542,Pierre,US,1579306914,44.37,-100.35,90,92,28.99,4.7
543,Havelock,US,1579306914,34.88,-76.9,5,41,42.8,9.17
544,San Angelo,US,1579306868,31.46,-100.44,90,93,48.99,3.36
545,Inongo,CD,1579306914,-1.95,18.27,80,84,74.91,3.27
546,Ulaangom,MN,1579306914,49.98,92.07,100,91,-10.68,2.98
547,Alice Springs,AU,1579306844,-23.7,133.88,2,15,91.4,12.75
548,Hearst,CA,1579306914,49.68,-83.67,41,92,2.97,4.63
549,Wajima,JP,1579306914,37.4,136.9,20,60,39.2,9.17
550,Michigan City,US,1579306680,41.71,-86.89,90,100,27.0,6.93
551,Waipawa,NZ,1579306916,-41.41,175.52,100,77,73.0,14.99
552,Cuautepec,MX,1579306916,16.7,-99.0,30,69,82.78,7.76
553,Yangi Marg`ilon,UZ,1579306665,40.43,71.72,0,92,24.8,3.8
554,Itapetininga,BR,1579306916,-23.59,-48.05,94,83,65.05,16.08
555,Pouembout,NC,1579306917,-21.13,164.9,8,43,89.15,4.18
556,Guozhen,CN,1579306918,34.37,107.36,66,76,28.51,3.94
557,Whitecourt,CA,1579306918,54.15,-115.69,20,62,-14.8,13.87
558,Jizan,SA,1579306918,17.33,42.67,32,69,73.4,6.93
559,Inhuma,BR,1579306899,-6.67,-41.71,95,92,70.3,5.86
560,Teknaf,BD,1579306918,20.86,92.31,22,74,55.89,1.92
561,Grants,US,1579306920,35.15,-107.85,1,52,41.0,12.75
562,Cabra,ES,1579306920,37.47,-4.44,60,93,46.99,2.24
563,Korla,CN,1579306921,41.76,86.15,0,92,26.01,7.0
564,Esim,GH,1579306921,4.87,-2.24,0,88,78.17,3.56
565,Dzaoudzi,YT,1579306921,-12.79,45.27,99,88,80.6,8.05
566,Laureles,US,1579306921,26.11,-97.49,1,73,75.99,13.87
567,Cayenne,GF,1579306680,4.93,-52.33,75,88,78.8,4.7
568,Isangel,VU,1579306659,-19.55,169.27,75,74,84.2,6.93
569,Topaowan,CN,1579306921,30.67,112.69,0,90,36.0,2.66
570,Sinnamary,GF,1579306921,5.38,-52.95,92,82,79.41,16.26
571,Katobu,ID,1579306922,-4.94,122.53,84,74,84.29,1.32
